Date,Adj Close
2017-01-03,36.99654006958008
2017-01-04,37.71858215332031
2017-01-05,37.787357330322266
2017-01-06,37.58964920043945
2017-01-09,37.03951644897461
2017-01-10,37.108280181884766
2017-01-11,36.97075271606445
2017-01-12,37.0652961730957
2017-01-13,36.97075271606445
2017-01-17,37.108280181884766
2017-01-18,37.348960876464844
2017-01-19,36.79024124145508
2017-01-20,36.936370849609375
2017-01-23,37.65842819213867
2017-01-24,37.8045539855957
2017-01-25,37.30598831176758
2017-01-26,36.98793411254883
2017-01-27,36.61831283569336
2017-01-30,36.3260612487793
2017-01-31,36.9019889831543
2017-02-01,36.38623809814453
2017-02-02,36.5323600769043
2017-02-03,36.87619400024414
2017-02-06,36.97935104370117
2017-02-07,36.54955291748047
2017-02-08,37.07389450073242
2017-02-09,37.12547302246094
2017-02-10,37.73578643798828
2017-02-13,37.495094299316406
2017-02-14,37.32317352294922
2017-02-15,37.03951644897461
2017-02-16,37.15127182006836
2017-02-17,37.13407897949219
2017-02-21,38.31169891357422
2017-02-22,37.916297912597656
2017-02-23,37.99365997314453
2017-02-24,37.93348693847656
2017-02-27,38.105411529541016
2017-02-28,37.82173156738281
2017-03-01,37.641231536865234
2017-03-02,37.03951644897461
2017-03-03,36.95355987548828
2017-03-06,36.69568634033203
2017-03-07,36.394832611083984
2017-03-08,35.77592468261719
2017-03-09,35.07107162475586
2017-03-10,35.397701263427734
2017-03-13,35.93064880371094
2017-03-14,36.043094635009766
2017-03-15,36.9513053894043
2017-03-16,36.847511291503906
2017-03-17,36.61397933959961
2017-03-20,36.371788024902344
2017-03-21,36.16420364379883
2017-03-22,35.636566162109375
2017-03-23,36.389076232910156
2017-03-24,36.259342193603516
2017-03-27,35.792259216308594
2017-03-28,35.71440887451172
2017-03-29,35.619258880615234
2017-03-30,35.956600189208984
2017-03-31,36.19013977050781
2017-04-03,36.15554428100586
2017-04-04,36.198795318603516
2017-04-05,35.844146728515625
2017-04-06,36.34584045410156
2017-04-07,36.285282135009766
2017-04-10,37.10700607299805
2017-04-11,37.53948974609375
2017-04-12,38.07576370239258
2017-04-13,37.920066833496094
2017-04-17,38.51689910888672
2017-04-18,38.51689910888672
2017-04-19,38.49959945678711
2017-04-20,38.482303619384766
2017-04-21,38.21416091918945
2017-04-24,37.2713508605957
2017-04-25,37.608680725097656
2017-04-26,37.3838005065918
2017-04-27,37.3838005065918
2017-04-28,37.04646682739258
2017-05-01,37.37513732910156
2017-05-02,37.193504333496094
2017-05-03,35.93929672241211
2017-05-04,35.76631546020508
2017-05-05,35.956600189208984
2017-05-08,35.03108215332031
2017-05-09,34.615909576416016
2017-05-10,34.719696044921875
2017-05-11,34.26992416381836
2017-05-12,34.06233215332031
2017-05-15,34.00178146362305
2017-05-16,33.197364807128906
2017-05-17,33.534706115722656
2017-05-18,33.75959014892578
2017-05-19,34.04502868652344
2017-05-22,34.01042175292969
2017-05-23,33.768245697021484
2017-05-24,34.26992416381836
2017-05-25,34.20071792602539
2017-05-26,34.10557556152344
2017-05-30,33.71635055541992
2017-05-31,33.776885986328125
2017-06-01,34.29587173461914
2017-06-02,34.70240020751953
2017-06-05,34.24397659301758
2017-06-06,34.23532485961914
2017-06-07,34.79754638671875
2017-06-08,34.6418571472168
2017-06-09,35.04839324951172
2017-06-12,35.532772064208984
2017-06-13,35.680747985839844
2017-06-14,35.53276824951172
2017-06-15,35.58499526977539
2017-06-16,34.871212005615234
