Date,Adj Close
2017-01-03,27.297697067260742
2017-01-04,27.267131805419922
2017-01-05,27.40580177307129
2017-01-06,27.711322784423828
2017-01-09,27.965150833129883
2017-01-10,27.99335479736328
2017-01-11,28.143766403198242
2017-01-12,28.026260375976562
2017-01-13,27.97690200805664
2017-01-17,28.2025203704834
2017-01-18,28.200170516967773
2017-01-19,28.150819778442383
2017-01-20,28.2025203704834
2017-01-23,28.221323013305664
2017-01-24,28.195472717285156
2017-01-25,28.644365310668945
2017-01-26,28.658466339111328
2017-01-27,28.660812377929688
2017-01-30,28.585609436035156
2017-01-31,28.519804000854492
2017-02-01,30.25895881652832
2017-02-02,30.20725440979004
2017-02-03,30.336519241333008
2017-02-06,30.62088394165039
2017-02-07,30.91231346130371
2017-02-08,31.032176971435547
2017-02-09,31.25640296936035
2017-02-10,31.185606002807617
2017-02-13,31.46176528930664
2017-02-14,31.870115280151367
2017-02-15,31.985769271850586
2017-02-16,31.948013305664062
2017-02-17,32.03533172607422
2017-02-21,32.26666259765625
2017-02-22,32.36343765258789
2017-02-23,32.226539611816406
2017-02-24,32.257225036621094
2017-02-27,32.320960998535156
2017-02-28,32.33510971069336
2017-03-01,32.99602508544922
2017-03-02,32.80011749267578
2017-03-03,32.99367141723633
2017-03-06,32.88981246948242
2017-03-07,32.93229675292969
2017-03-08,32.80955123901367
2017-03-09,32.73401641845703
2017-03-10,32.84260177612305
2017-03-13,32.85676574707031
2017-03-14,32.80720138549805
2017-03-15,33.154170989990234
2017-03-16,33.20846939086914
2017-03-17,33.043235778808594
2017-03-20,33.39021301269531
2017-03-21,33.00782775878906
2017-03-22,33.380775451660156
2017-03-23,33.26275634765625
2017-03-24,33.196659088134766
2017-03-27,33.25331115722656
2017-03-28,33.94254684448242
2017-03-29,34.01808166503906
2017-03-30,33.97323226928711
2017-03-31,33.90951156616211
2017-04-03,33.9189453125
2017-04-04,34.1715087890625
2017-04-05,33.99448013305664
2017-04-06,33.90951156616211
2017-04-07,33.8339729309082
2017-04-10,33.79384994506836
2017-04-11,33.43035125732422
2017-04-12,33.470462799072266
2017-04-13,33.293434143066406
2017-04-17,33.4775505065918
