Date,Adj Close
2020-11-25,25.98148536682129
2020-11-27,21.86366081237793
2020-11-30,18.814516067504883
2020-12-01,18.049779891967773
2020-12-02,17.892908096313477
2020-12-03,18.383127212524414
2020-12-04,18.628236770629883
2020-12-07,17.64780044555664
2020-12-08,16.892866134643555
2020-12-09,16.95169448852539
2020-12-10,17.275236129760742
2020-12-11,17.37327766418457
2020-12-14,17.628190994262695
2020-12-15,17.637996673583984
2020-12-16,17.67721176147461
2020-12-17,18.383127212524414
2020-12-18,17.804672241210938
2020-12-21,17.65760612487793
2020-12-22,16.794822692871094
2020-12-23,16.422258377075195
2020-12-24,16.451671600341797
2020-12-28,16.04969596862793
2020-12-29,16.58893394470215
2020-12-30,17.765451431274414
2020-12-31,18.589017868041992
2021-01-04,18.441951751708984
2021-01-05,19.187082290649414
2021-01-06,20.442035675048828
2021-01-07,20.951862335205078
2021-01-08,19.794950485229492
2021-01-11,20.10869026184082
2021-01-12,20.442035675048828
2021-01-13,21.079317092895508
2021-01-14,22.040142059326172
2021-01-15,21.04990577697754
2021-01-19,20.657732009887695
2021-01-20,20.1577091217041
2021-01-21,19.794950485229492
2021-01-22,20.294971466064453
2021-01-25,20.481252670288086
2021-01-26,18.941972732543945
2021-01-27,17.65760612487793
2021-01-28,17.118364334106445
2021-01-29,16.608543395996094
2021-02-01,17.608585357666016
2021-02-02,18.000755310058594
2021-02-03,17.637996673583984
2021-02-04,18.589017868041992
2021-02-05,19.245906829833984
2021-02-08,19.196884155273438
2021-02-09,20.245946884155273
2021-02-10,19.726322174072266
2021-02-11,19.549840927124023
2021-02-12,19.579256057739258
2021-02-16,19.86357879638672
2021-02-17,20.10869026184082
2021-02-18,20.079275131225586
2021-02-19,20.755773544311523
2021-02-22,21.9813175201416
2021-02-23,20.520469665527344
2021-02-24,21.696989059448242
2021-02-25,21.736207962036133
2021-02-26,21.530315399169922
2021-03-01,21.785228729248047
2021-03-02,21.334230422973633
2021-03-03,21.696989059448242
2021-03-04,22.648012161254883
2021-03-05,23.491180419921875
2021-03-08,24.275531768798828
2021-03-09,23.981399536132812
2021-03-10,23.56962013244629
2021-03-11,23.922574996948242
2021-03-12,24.893203735351562
2021-03-15,25.98148536682129
2021-03-16,26.30502700805664
2021-03-17,26.09836769104004
2021-03-18,25.645681381225586
2021-03-19,25.44886016845703
2021-03-22,25.055217742919922
2021-03-23,23.63811492919922
2021-03-24,24.00223159790039
2021-03-25,25.065059661865234
2021-03-26,25.576791763305664
2021-03-29,24.533645629882812
2021-03-30,24.779672622680664
2021-03-31,25.27172088623047
2021-04-01,25.596473693847656
2021-04-05,26.147571563720703
2021-04-06,25.596473693847656
2021-04-07,24.75998878479004
2021-04-08,24.543485641479492
2021-04-09,24.258094787597656
2021-04-12,24.484439849853516
2021-04-13,23.80541229248047
2021-04-14,24.464757919311523
2021-04-15,24.513961791992188
2021-04-16,25.133947372436523
2021-04-19,25.143789291381836
2021-04-20,23.81525230407715
2021-04-21,24.6025333404541
2021-04-22,23.90382194519043
2021-04-23,25.37013053894043
2021-04-26,26.009798049926758
2021-04-27,33.61690139770508
2021-04-28,31.668380737304688
2021-04-29,30.822053909301758
2021-04-30,30.398887634277344
2021-05-03,30.221750259399414
2021-05-04,30.320161819458008
2021-05-05,30.487459182739258
2021-05-06,31.333784103393555
2021-05-07,31.697904586791992
2021-05-10,30.792530059814453
2021-05-11,31.20585060119629
2021-05-12,29.011306762695312
2021-05-13,30.77284812927246
2021-05-14,32.05217742919922
2021-05-17,32.209632873535156
2021-05-18,31.953771591186523
2021-05-19,32.56391525268555
2021-05-20,33.22325897216797
2021-05-21,34.21720504760742
2021-05-24,34.04006576538086
2021-05-25,33.66610336303711
2021-05-26,35.49653625488281
2021-05-27,35.555580139160156
2021-05-28,35.39812469482422
2021-06-01,35.506378173828125
2021-06-02,35.51621627807617
2021-06-03,35.417808532714844
2021-06-04,35.60478591918945
2021-06-07,35.79176712036133
2021-06-08,36.175559997558594
2021-06-09,36.559364318847656
2021-06-10,35.37844467163086
2021-06-11,35.968902587890625
2021-06-14,35.79176712036133
2021-06-15,35.555580139160156
2021-06-16,35.81216049194336
2021-06-17,34.361515045166016
2021-06-18,34.203617095947266
2021-06-21,34.5194091796875
2021-06-22,32.98981857299805
2021-06-23,32.87139892578125
2021-06-24,32.72336959838867
2021-06-25,32.54574203491211
2021-06-28,33.542442321777344
2021-06-29,32.36811065673828
2021-06-30,31.568775177001953
2021-07-01,31.74640464782715
2021-07-02,31.914167404174805
2021-07-06,30.72010040283203
2021-07-07,30.325368881225586
2021-07-08,29.437217712402344
2021-07-09,30.394447326660156
2021-07-12,30.54247283935547
2021-07-13,29.01287841796875
2021-07-14,28.351703643798828
2021-07-15,27.6115779876709
2021-07-16,27.799076080322266
2021-07-19,27.009611129760742
2021-07-20,28.16420555114746
2021-07-21,28.59840965270996
2021-07-22,27.433948516845703
2021-07-23,26.930665969848633
2021-07-26,27.354999542236328
2021-07-27,29.733266830444336
2021-07-28,28.26288604736328
2021-07-29,28.144468307495117
2021-07-30,28.48986053466797
2021-08-02,28.410913467407227
2021-08-03,28.815515518188477
2021-08-04,27.246450424194336
2021-08-05,27.591840744018555
2021-08-06,27.28592300415039
2021-08-09,26.624744415283203
2021-08-10,27.49315643310547
2021-08-11,28.292491912841797
2021-08-12,29.07209014892578
2021-08-13,28.85498809814453
2021-08-16,27.433948516845703
2021-08-17,27.433948516845703
2021-08-18,27.85828399658203
2021-08-19,27.9273624420166
