,Date,Adj Close,daily_return
0,2017-01-03,40.75411224365234,
1,2017-01-04,41.64006805419922,0.021739053110766182
2,2017-01-05,41.22039413452149,-0.010078607919935978
3,2017-01-06,41.12714385986328,-0.002262236366636694
4,2017-01-09,40.00804138183594,-0.027210799802694252
5,2017-01-10,40.75411224365234,0.018648022648644957
6,2017-01-11,41.54679870605469,0.019450465701797093
7,2017-01-12,40.33444595336914,-0.029180413183287457
8,2017-01-13,40.33444595336914,0.0
9,2017-01-17,38.88892364501953,-0.0358384074500685
10,2017-01-18,39.261962890625,0.009592429171107808
11,2017-01-19,39.40185546875,0.0035630561445618714
12,2017-01-20,40.287818908691406,0.022485322820496867
13,2017-01-23,40.287818908691406,0.0
14,2017-01-24,41.31365585327149,0.02546270739811085
15,2017-01-25,42.75917434692383,0.03498887870843981
16,2017-01-26,42.57265472412109,-0.004362095986452541
17,2017-01-27,42.05972671508789,-0.012048297489481663
18,2017-01-30,41.73332214355469,-0.0077605014826716
19,2017-01-31,42.05972671508789,0.007821197900575338
20,2017-02-01,42.01310348510742,-0.0011085005448631113
21,2017-02-02,41.82658767700195,-0.004439467514500195
22,2017-02-03,43.27210235595703,0.03455970853079848
23,2017-02-06,43.03894805908203,-0.0053880972770185
24,2017-02-07,42.57265472412109,-0.010834217749022046
25,2017-02-08,42.01310348510742,-0.01314344249001298
26,2017-02-09,43.03894805908203,0.024417252925346133
27,2017-02-10,43.31872177124024,0.006500477469248311
28,2017-02-13,44.06479644775391,0.01722291531254272
29,2017-02-14,44.39119338989258,0.007407204127804379
30,2017-02-15,44.67097854614258,0.0063027176087071535
31,2017-02-16,45.27716064453125,0.0135699310406312
32,2017-02-17,45.46367263793945,0.004119339436333025
33,2017-02-21,45.65019989013672,0.004102775719038831
34,2017-02-22,45.88334655761719,0.005107243079801815
35,2017-02-23,45.88334655761719,0.0
36,2017-02-24,45.46367263793945,-0.009146541199882563
37,2017-02-27,45.65019989013672,0.004102775719038831
38,2017-02-28,45.04401016235352,-0.013279015847511566
39,2017-03-01,44.76424026489258,-0.006211034418395767
40,2017-03-02,43.2254638671875,-0.034375125962137654
41,2017-03-03,43.78500747680664,0.012944768188916767
