,Date,Adj Close,daily_return
0,2017-01-03,32.212547302246094,
1,2017-01-04,32.936973571777344,0.02248894701601989
2,2017-01-05,31.97107315063477,-0.0293257186801833
3,2017-01-06,31.584714889526367,-0.0120846197213349
4,2017-01-09,31.68130874633789,0.003058246913083762
5,2017-01-10,32.26084899902344,0.01829281287985096
6,2017-01-11,32.59890365600586,0.010478789848111347
7,2017-01-12,31.48812866210937,-0.03407399848834625
8,2017-01-13,31.77790260314941,0.00920264091110412
9,2017-01-17,31.294958114624023,-0.015197494137876966
10,2017-01-18,31.101776123046875,-0.006172942966390371
11,2017-01-19,31.150066375732425,0.001552652571817914
12,2017-01-20,31.584714889526367,0.013953373599632446
13,2017-01-23,31.68130874633789,0.003058246913083762
14,2017-01-24,32.743797302246094,0.03353676340883549
15,2017-01-25,33.46820831298828,0.022123610284275008
16,2017-01-26,33.66139221191406,0.00577216136337988
17,2017-01-27,33.8062744140625,0.004304106058250268
18,2017-01-30,32.743797302246094,-0.03142839991189461
19,2017-01-31,32.792091369628906,0.0014749073522850598
20,2017-02-01,32.743797302246094,-0.001472735204304243
21,2017-02-02,32.3574333190918,-0.011799608322391908
22,2017-02-03,32.84038162231445,0.014925420643228327
23,2017-02-06,32.45402145385742,-0.011764789243329243
24,2017-02-07,32.84038162231445,0.011904847262344642
25,2017-02-08,32.792091369628906,-0.0014704534569943695
26,2017-02-09,33.17844009399414,0.011781765304638592
27,2017-02-10,33.17844009399414,0.0
28,2017-02-13,33.8062744140625,0.018922960762763674
29,2017-02-14,33.2750358581543,-0.01571419995594725
30,2017-02-15,33.419918060302734,0.00435408102236301
31,2017-02-16,33.75798797607422,0.010115821204632391
32,2017-02-17,33.17844009399414,-0.0171677258280567
33,2017-02-21,33.46820831298828,0.008733629976974022
34,2017-02-22,33.226741790771484,-0.007214802775178386
35,2017-02-23,30.86030387878418,-0.07122088367522594
36,2017-02-24,33.32332992553711,0.07981211255817255
37,2017-02-27,32.98526763916016,-0.01014491310239296
38,2017-02-28,32.502315521240234,-0.014641449122170136
39,2017-03-01,34.09603500366211,0.04903402901803666
40,2017-03-02,34.33751678466797,0.007082400665646915
41,2017-03-03,34.09603500366211,-0.007032593024131617
42,2017-03-06,33.613094329833984,-0.01416413004550987
43,2017-03-07,33.70969009399414,0.0028737539963532566
44,2017-03-08,33.66139221191406,-0.0014327595995515807
45,2017-03-09,33.75798797607422,0.0028696306900213298
46,2017-03-10,34.1926383972168,0.012875483617407424
47,2017-03-13,34.14433288574219,-0.001412745951729244
48,2017-03-14,34.14433288574219,0.0
49,2017-03-15,34.96535110473633,0.024045519405563764
50,2017-03-16,35.30340576171875,0.009668275773058843
51,2017-03-17,35.738067626953125,0.012312179401843926
52,2017-03-20,35.44829177856445,-0.008108324473876327
53,2017-03-21,34.67559051513672,-0.02179798305245806
54,2017-03-22,34.38581085205078,-0.008356877526265682
55,2017-03-23,35.1102294921875,0.02106737116811397
56,2017-03-24,35.01364517211914,-0.002750888315607547
57,2017-03-27,33.85457229614258,-0.03310346210109871
58,2017-03-28,33.613094329833984,-0.007132802157305829
59,2017-03-29,33.75798797607422,0.004310630994529774
60,2017-03-30,34.047752380371094,0.008583580410723712
61,2017-03-31,34.14433288574219,0.0028366191192923385
62,2017-04-03,33.17844009399414,-0.028288524335216336
63,2017-04-04,33.56480407714844,0.011645031594605726
64,2017-04-05,33.0335578918457,-0.015827477618569397
65,2017-04-06,33.226741790771484,0.005848110565573439
66,2017-04-07,33.130149841308594,-0.0029070545066118836
67,2017-04-10,33.226741790771484,0.0029155301115617593
68,2017-04-11,34.047752380371094,0.024709331861953343
69,2017-04-12,33.130149841308594,-0.026950458544556022
70,2017-04-13,32.792091369628906,-0.01020395239076688
71,2017-04-17,33.46820831298828,0.020618292860258736
72,2017-04-18,33.419918060302734,-0.0014428693712535967
73,2017-04-19,33.70969009399414,0.00867063866430029
74,2017-04-20,34.62728500366211,0.027220508616644157
75,2017-04-21,34.96535110473633,0.009762997619896074
76,2017-04-24,35.49658966064453,0.015193285327435024
77,2017-04-25,35.738067626953125,0.006802849755911167
78,2017-04-26,35.97953796386719,0.006756670210449567
79,2017-04-27,36.027828216552734,0.00134215877741517
80,2017-04-28,35.400001525878906,-0.01742615977016837
81,2017-05-01,36.1727180480957,0.02182814940422828
82,2017-05-02,36.22101211547852,0.0013350964480636218
83,2017-05-03,35.931243896484375,-0.008000003370152053
84,2017-05-04,35.97953796386719,0.0013440688978634263
85,2017-05-05,35.01364517211914,-0.02684561410205033
86,2017-05-08,35.6414794921875,0.017931132762157853
87,2017-05-09,35.738067626953125,0.002709992293860708
88,2017-05-10,35.30340576171875,-0.012162433340591638
89,2017-05-11,35.49658966064453,0.00547210374629814
